instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
70074.0,The Future Sound Of London,Papua New Guinea - Dumb Child Of Q Mix,40.0,0.0368,0.226,265200.0,0.4029999999999999,0.205,F,0.201,-16.024,Minor,0.0445,163.959,5-Apr,0.294,Electronic
33257.0,Carbon Based Lifeforms,Endospore - Remastered,32.0,0.956,0.39,304000.0,0.426,0.894,E,0.103,-15.723,Minor,0.045,180.196,4-Apr,0.314,Electronic
82234.0,Daft Punk,Superheroes / Human After All / Rock'n Roll,45.0,4.48e-05,0.487,341107.0,0.723,0.3829999999999999,G,0.8190000000000001,-11.148,Major,0.143,138.007,4-Apr,0.391,Electronic
27683.0,Moby,Extreme Ways (Jason Bourne),46.0,0.00139,0.449,297560.0,0.967,0.000455,E,0.222,-4.253,Minor,0.106,104.478,4-Apr,0.176,Electronic
28277.0,Nicola Cruz,Criançada - con Castello Branco,51.0,0.723,0.865,307547.0,0.4429999999999999,0.144,E,0.0877,-14.168,Minor,0.16,96.023,4-Apr,0.6890000000000001,Electronic
70387.0,Dillon Francis,Hello There - VIP Remix - Continuous Mix,33.0,0.321,0.633,-1.0,0.945,0.0124,E,0.1009999999999999,-3.703,Minor,0.1009999999999999,?,4-Apr,0.7809999999999999,Electronic
35999.0,Türküm,Someone,33.0,0.103,0.581,151475.0,0.915,1.0800000000000002e-05,F,0.0923,-4.828,Minor,0.0712,122.089,4-Apr,0.306,Electronic
91104.0,Thievery Corporation,The Mirror Conspiracy,30.0,0.0302,0.603,225067.0,0.593,0.2289999999999999,D,0.0954,-8.082,Minor,0.0385,191.97799999999998,4-Apr,0.825,Electronic
37306.0,JOYRYDE,KICKIN OFF,33.0,0.00804,0.654,-1.0,0.984,9.82e-06,F#,0.386,-2.012,Major,0.316,125.448,4-Apr,0.0777,Electronic
60201.0,Caribou,Odessa,50.0,0.0033399999999999,0.6809999999999999,315585.0,0.915,0.0817,C#,0.354,-5.974,Major,0.042,118.027,4-Apr,0.607,Electronic
59529.0,Nicola Cruz,Folha de Jurema,50.0,0.718,0.647,263689.0,0.397,0.0648,G,0.0974,-13.234000000000002,Major,0.0816,179.868,4-Apr,0.179,Electronic
59224.0,Mashti,Mapusa,33.0,0.0626,0.794,300125.0,0.626,0.00282,C#,0.1169999999999999,-8.304,Major,0.0718,90.0,4-Apr,0.609,Electronic
62899.0,SLANDER,After All,46.0,0.384,0.605,205042.0,0.912,0.00164,F,0.295,-4.666,Minor,0.36,?,4-Apr,0.3989999999999999,Electronic
49295.0,Aim,Northwest,37.0,0.0611,0.675,285947.0,0.611,0.119,G,0.0706,-5.31,Minor,0.0378,183.947,4-Apr,0.519,Electronic
87660.0,Tchami,Adieu (Noizu Remix),35.0,0.000991,0.649,251453.0,0.961,0.603,G,0.0678,-5.799,Major,0.0603,?,4-Apr,0.5920000000000001,Electronic
89970.0,Lemon Jelly,Come,37.0,0.3329999999999999,0.7929999999999999,509107.0,0.479,0.907,B,0.0279,-10.759,Major,0.0822,95.99,4-Apr,0.645,Electronic
91625.0,The Prodigy,3 Kilos,24.0,0.0814,0.696,-1.0,0.8859999999999999,0.643,G,0.37,-7.991,Major,0.0383,119.007,4-Apr,0.831,Electronic
28430.0,Dillon Francis,Bruk Bruk (I Need Your Lovin),43.0,0.000396,0.752,192187.0,0.878,0.0346,F#,0.0726,-4.02,Minor,0.129,111.979,4-Apr,0.156,Electronic
33756.0,Nitti Gritti,Drive,33.0,0.261,0.8109999999999999,172143.0,0.759,4.96e-05,D,0.191,-2.86,Major,0.226,125.919,4-Apr,0.2,Electronic
67817.0,k?d,Lose Myself,53.0,0.0125,0.465,230246.0,0.816,3.63e-05,A,0.0891,-3.399,Major,0.0926,192.041,4-Apr,0.3429999999999999,Electronic
86216.0,Boards of Canada,Sixtyniner,35.0,0.56,0.509,317600.0,0.431,0.912,F,0.122,-13.785,Minor,0.0469,178.16099999999997,4-Apr,0.178,Electronic
69883.0,Jamie xx,I Know There's Gonna Be (Good Times) [Instrumental],40.0,0.0563,0.754,219150.0,0.5539999999999999,0.373,B,0.466,-11.023,Minor,0.0445,89.5,4-Apr,0.374,Electronic
67562.0,Baauer,Sow,36.0,0.131,0.753,183507.0,0.8,0.0026899999999999,B,0.451,-6.473,Major,0.371,84.015,4-Apr,0.606,Electronic
29169.0,!!!,Sick Ass Moon,40.0,0.331,0.7909999999999999,261587.0,0.83,0.0359,C,0.114,-7.446000000000001,Minor,0.0909,124.01100000000001,4-Apr,0.63,Electronic
83733.0,Susumu Yokota,GENSHI,32.0,0.264,0.434,297187.0,0.568,0.933,F,0.0708,-17.465,Major,0.0315,?,4-Apr,0.2019999999999999,Electronic
36770.0,Björk,Arisen My Senses,37.0,0.118,0.3279999999999999,299970.0,0.6990000000000001,2.03e-06,A#,0.113,-6.613,Minor,0.042,96.749,4-Apr,0.38,Electronic
23215.0,empty_field,Smokes Quantity,37.0,0.184,0.816,187320.0,0.364,0.809,G#,0.105,-14.152,Minor,0.0289,99.064,4-Apr,0.362,Electronic
51359.0,Gary Numan,Films,39.0,4.06e-05,0.515,249467.0,0.708,0.434,A,0.1,-9.693,Major,0.0323,97.772,4-Apr,0.486,Electronic
53988.0,Björk,Bachelorette - Family Tree Version,38.0,0.0598,0.4379999999999999,316600.0,0.913,8e-06,C,0.107,-4.458,Minor,0.0858,96.959,4-Apr,0.3289999999999999,Electronic
20118.0,Jon Hopkins,Singularity,52.0,0.00389,0.526,389200.0,0.7759999999999999,0.841,C#,0.0865,-8.873,Major,0.0597,132.996,4-Apr,0.0504,Electronic
45816.0,New Order,Love Will Tear Us Apart - Live,29.0,0.0003129999999999,0.389,245787.0,0.823,0.2789999999999999,C#,0.733,-10.083,Minor,0.0399,139.126,4-Apr,0.366,Electronic
34862.0,The Galaxy,Turn Day Turn Night,36.0,0.036,0.631,166758.0,0.94,0.0314,B,0.344,-2.582,Minor,0.0837,150.033,4-Apr,0.359,Electronic
61573.0,Moby,Falling Rain and Light - Glory Remix,23.0,0.789,0.44,633347.0,0.644,0.862,G,0.0985,-9.994,Major,0.0479,104.92299999999999,4-Apr,0.281,Electronic
67289.0,Ulrich Schnauss,On My Own,32.0,0.129,0.391,403493.0,0.647,0.923,B,0.358,-10.586,Major,0.0389,139.842,4-Apr,0.241,Electronic
64294.0,Hot Chip,One Pure Thought,37.0,0.0017699999999999,0.7070000000000001,297055.0,0.825,0.555,A#,0.309,-6.847,Minor,0.0391,121.072,4-Apr,0.614,Electronic
81609.0,Snavs,Murda,54.0,0.00143,0.492,214400.0,0.925,0.0574,G#,0.362,-4.263999999999999,Minor,0.285,150.153,4-Apr,0.4629999999999999,Electronic
23157.0,The Prodigy,Full Throttle (Remastered),39.0,0.0203,0.604,-1.0,0.913,0.8220000000000001,B,0.214,-8.424,Major,0.0617,149.997,4-Apr,0.555,Electronic
87090.0,Hot Chip,The Warning,58.0,0.0941,0.728,291600.0,0.612,0.188,G,0.3989999999999999,-10.106,Major,0.0499,130.016,4-Apr,0.437,Electronic
70224.0,Daft Punk,Fresh,44.0,0.268,0.503,244400.0,0.952,0.272,C#,0.875,-9.308,Major,0.5720000000000001,126.345,4-Apr,0.174,Electronic
41166.0,Lookas,Eclipse - TYNAN Remix,26.0,0.0134,0.625,208000.0,0.752,0.2189999999999999,B,0.127,-3.124,Minor,0.148,?,4-Apr,0.245,Electronic
33352.0,Black Tiger Sex Machine,Rezorecta VIP,40.0,0.000117,0.575,188800.0,0.952,0.161,E,0.0705,-2.919,Major,0.0525,150.014,4-Apr,0.106,Electronic
80286.0,Moderat,Intro - Live,23.0,0.778,0.4589999999999999,178837.0,0.426,0.8140000000000001,A,0.627,-18.213,Major,0.0463,108.985,4-Apr,0.0393,Electronic
84854.0,Bassnectar,Ugly,30.0,1.96e-05,0.523,273107.0,0.989,0.644,G,0.109,-2.289,Major,0.125,174.03900000000002,4-Apr,0.207,Electronic
55870.0,Just A Gent,You'll Never Know (feat. Moza),51.0,0.0459,0.664,208425.0,0.85,9.75e-05,E,0.215,-3.504,Minor,0.243,148.024,4-Apr,0.2739999999999999,Electronic
20958.0,Say My Name,Bounce,43.0,0.0104,0.634,155625.0,0.97,0.0667,B,0.1989999999999999,-3.534,Major,0.0841,127.936,4-Apr,0.178,Electronic
20931.0,Kruder & Dorfmeister,High Noon,43.0,0.0973,0.7829999999999999,386267.0,0.411,0.6970000000000001,G#,0.0599,-19.591,Minor,0.087,100.897,4-Apr,0.85,Electronic
53116.0,Everything But The Girl,No Difference - 2015 Remaster,22.0,0.0542,0.525,266400.0,0.721,0.000461,E,0.732,-9.751,Minor,0.0653,179.989,4-Apr,0.513,Electronic
76964.0,Hercules & Love Affair,Omnion (feat. Sharon Van Etten),34.0,0.385,0.331,294196.0,0.5820000000000001,0.475,E,0.136,-8.987,Major,0.0802,?,5-Apr,0.207,Electronic
56535.0,Gammer,Beam of Light,35.0,0.00419,0.524,207529.0,0.789,0.0033299999999999,G,0.198,-4.452,Minor,0.158,169.995,4-Apr,0.153,Electronic
27085.0,Justice,TTHHEE PPAARRTTYY - Live Version,31.0,0.268,0.477,166987.0,0.998,0.635,G,0.5529999999999999,-2.419,Major,0.272,127.427,4-Apr,0.0848,Electronic
33014.0,St Germain,Voilà,37.0,0.0583,0.422,390973.0,0.6779999999999999,0.371,F#,0.301,-10.987,Minor,0.0493,?,4-Apr,0.195,Electronic
31863.0,Massive Attack,False Flags,38.0,0.765,0.4579999999999999,340853.0,0.4639999999999999,0.835,D,0.142,-7.917999999999999,Minor,0.0311,143.925,3-Apr,0.135,Electronic
71056.0,San Holo,voices in my head,43.0,0.107,0.503,292308.0,0.532,0.000108,C,0.247,-5.43,Minor,0.0438,155.87,4-Apr,0.369,Electronic
68034.0,Wax Tailor,Say Yes - Instrumental,28.0,0.0306,0.909,218707.0,0.537,0.926,C,0.103,-6.882000000000001,Minor,0.156,90.00299999999999,4-Apr,0.5720000000000001,Electronic
71861.0,Adventure Club,Reaction (feat. Leah Culver),41.0,0.0046,0.552,199390.0,0.8859999999999999,4.99e-06,E,0.542,-2.975,Minor,0.0958,112.07700000000001,4-Apr,0.115,Electronic
37692.0,Curtis (冷炫忱),No Other Reason,27.0,0.00694,0.465,198457.0,0.909,0.0979,A#,0.1159999999999999,-4.94,Major,0.0377,75.028,4-Apr,0.623,Electronic
32377.0,Nicola Cruz,Puente Roto,40.0,0.77,0.867,233036.0,0.631,0.6579999999999999,G,0.0655,-7.763999999999999,Minor,0.0919,134.01,4-Apr,0.7809999999999999,Electronic
61818.0,Nicola Cruz,Hacia Delante - con Chato,42.0,0.5579999999999999,0.835,233447.0,0.58,0.000752,G#,0.115,-8.892000000000001,Minor,0.1889999999999999,100.007,4-Apr,0.841,Electronic
49196.0,Champagne Drip,Moonlight,25.0,0.00328,0.635,249767.0,0.889,0.38,D,0.108,-4.267,Minor,0.0431,129.005,3-Apr,0.0539,Electronic
25369.0,The Chemical Brothers,Go,51.0,0.00957,0.7509999999999999,260697.0,0.897,2.88e-05,C#,0.3289999999999999,-3.5980000000000003,Major,0.0468,?,4-Apr,0.482,Electronic
85356.0,UZ,Cavern - UNKWN Remix,36.0,0.36,0.73,228091.0,0.908,0.304,A,0.143,-4.801,Major,0.0797,139.92700000000002,4-Apr,0.628,Electronic
52140.0,Aazar,Da Vinci,45.0,0.0464,0.7759999999999999,161905.0,0.64,0.00191,E,0.46,-10.494000000000002,Major,0.32,126.08,4-Apr,0.136,Electronic
25531.0,Chris Lake,Operator (Ring Ring) [feat. Dances With White Girls],49.0,0.00195,0.778,361070.0,0.933,0.807,A,0.602,-5.718999999999999,Major,0.214,124.993,4-Apr,0.535,Electronic
31329.0,Tortoise,Almost Always is Nearly Enough,29.0,0.253,0.816,162093.0,0.5579999999999999,0.0366,F#,0.287,-16.834,Minor,0.349,79.89699999999999,4-Apr,0.247,Electronic
55518.0,Metronomy,The Look,69.0,0.623,0.638,-1.0,0.535,0.0391,A,0.0837,-7.792000000000001,Minor,0.0415,84.947,4-Apr,0.504,Electronic
70441.0,Nicola Cruz,La Mirada,41.0,0.0631,0.883,255201.0,0.64,0.45,A,0.0988,-10.305,Minor,0.353,80.001,4-Apr,0.6629999999999999,Electronic
38990.0,Fella,Broken Love,51.0,0.177,0.8029999999999999,203215.0,0.552,0.000187,E,0.0865,-5.962000000000001,Minor,0.1989999999999999,125.01,4-Apr,0.208,Electronic
24930.0,Flux Pavilion,Pull the Trigger - Mati Remix,33.0,0.0421,0.3289999999999999,223652.0,0.662,0.0,A#,0.0321,-7.645,Minor,0.119,159.21200000000002,4-Apr,0.258,Electronic
42808.0,Éric Serra,Lucia di lammermoor,37.0,0.985,0.217,190040.0,0.138,0.0374,G#,0.1119999999999999,-17.724,Major,0.0489,169.75,5-Apr,0.0762,Electronic
86392.0,Polynation,Dew,40.0,0.168,0.493,372618.0,0.804,0.924,D,0.0608,-8.645,Major,0.0299,93.988,4-Apr,0.0358,Electronic
42494.0,Vök,Night & Day,34.0,0.0139999999999999,0.7170000000000001,195484.0,0.5820000000000001,0.000609,G,0.148,-8.121,Major,0.0788,93.988,4-Apr,0.585,Electronic
54288.0,Everything But The Girl,Mirrorball - 2015 Remaster,25.0,0.1159999999999999,0.789,207000.0,0.474,0.0436,G,0.0423,-11.202,Minor,0.0333,?,4-Apr,0.688,Electronic
38014.0,Vitalic,Poison Lips,45.0,0.000325,0.63,234240.0,0.918,0.626,A#,0.103,-5.052,Minor,0.0412,126.322,4-Apr,0.485,Electronic
69335.0,Dillon Francis,Never Let You Go - Continuous Mix,31.0,0.031,0.718,95077.0,0.77,0.0,A,0.402,-6.018,Minor,0.0336,92.97399999999999,4-Apr,0.233,Electronic
68810.0,Thom Yorke,The Mother Lode,46.0,0.716,0.589,366970.0,0.5870000000000001,0.845,F#,0.1,-14.527,Minor,0.308,149.024,4-Apr,0.568,Electronic
87959.0,DROELOE,Lines of the Broken,59.0,0.208,0.593,220800.0,0.569,0.00442,G#,0.221,-7.071000000000001,Major,0.1639999999999999,149.908,4-Apr,0.3,Electronic
67062.0,UNKLE,Only You,47.0,0.357,0.44,312814.0,0.526,0.00577,F,0.091,-10.324000000000002,Minor,0.0322,128.017,4-Apr,0.115,Electronic
31003.0,empty_field,Sho Nuff,25.0,0.48,0.89,200960.0,0.856,0.216,F,0.433,-6.707999999999999,Major,0.136,122.65299999999999,4-Apr,0.919,Electronic
45618.0,Quantic,Cumbia Sobre el Mar (feat. Nidia Gongora),36.0,0.0796,0.61,374445.0,0.606,0.3379999999999999,C,0.108,-8.085,Major,0.0565,84.475,4-Apr,0.643,Electronic
26608.0,Blue States,Diamente,31.0,0.225,0.6459999999999999,269627.0,0.879,0.899,G,0.345,-8.556000000000001,Minor,0.0557,88.01299999999999,4-Apr,0.107,Electronic
30900.0,The Chemical Brothers,It Began In Afrika,40.0,0.00413,0.636,376173.0,0.898,0.5,A,0.191,-6.279,Major,0.0941,?,3-Apr,0.439,Electronic
86070.0,Moby,Inside,35.0,0.843,0.552,288600.0,0.256,0.918,D,0.106,-17.753,Major,0.0306,95.02799999999999,4-Apr,0.0399,Electronic
48927.0,Moby,Almost Home - feat. Damien Jurado [Sebastien Edit],33.0,0.508,0.696,-1.0,0.535,0.48,D,0.3929999999999999,-8.727,Major,0.0535,120.001,4-Apr,0.135,Electronic
55754.0,RL Grime,Core - Original Mix,56.0,0.00172,0.532,236800.0,0.949,0.928,C,0.308,-3.903,Major,0.0544,149.996,3-Apr,0.604,Electronic
30375.0,Jauz,Say Never,38.0,0.0009429999999999,0.75,241127.0,0.635,0.363,D#,0.54,-6.277,Minor,0.0503,135.032,4-Apr,0.617,Electronic
22129.0,Justice,D.A.N.C.E. x Fire x Safe and Sound (WWW),50.0,0.00547,0.412,382765.0,0.903,8.609999999999999e-05,E,0.384,-5.955,Major,0.0749,121.08,4-Apr,0.106,Electronic
49514.0,Daft Punk,The Son of Flynn - Remixed by Ki:Theory,39.0,0.0209,0.452,291507.0,0.956,0.721,G,0.163,-5.5360000000000005,Minor,0.039,105.98299999999999,4-Apr,0.296,Electronic
23496.0,Vladimir Cosma,Reality,45.0,0.304,0.306,289733.0,0.429,1.89e-06,G,0.149,-9.464,Major,0.0269,?,4-Apr,0.174,Electronic
90586.0,empty_field,No Time,38.0,0.109,0.672,109606.0,0.774,0.0,C#,0.14,-7.102,Major,0.221,127.03,4-Apr,0.53,Electronic
72865.0,Portishead,Half Day Closing,40.0,0.1169999999999999,0.297,-1.0,0.556,0.0186,G#,0.254,-9.329,Major,0.0409999999999999,128.73,4-Apr,0.0695,Electronic
39831.0,Oski,Super Hot,35.0,0.00744,0.7170000000000001,207224.0,0.882,0.384,G,0.213,-6.572,Major,0.365,170.1,4-Apr,0.524,Electronic
41528.0,Portishead,Only You,48.0,0.344,0.5720000000000001,299573.0,0.3229999999999999,0.00742,F,0.162,-12.335,Major,0.223,118.10600000000001,4-Apr,0.104,Electronic
84656.0,Jean-Michel Jarre,ALL THAT YOU LEAVE BEHIND - movement 4,23.0,0.504,0.267,240763.0,0.46,0.511,G,0.314,-10.06,Minor,0.0344,119.964,4-Apr,0.0811,Electronic
88866.0,Bonobo,Flutter,48.0,0.00464,0.602,284947.0,0.695,0.43,A,0.0888,-6.926,Minor,0.0281,103.00200000000001,4-Apr,0.733,Electronic
40004.0,Aphex Twin,Xtal,55.0,0.342,0.51,293752.0,0.505,0.96,A,0.1169999999999999,-13.053,Minor,0.0344,114.53200000000001,4-Apr,0.318,Electronic
21414.0,Blockhead,Which One Of You Jerks Drank My Arnold Palmer,32.0,0.011,0.544,288560.0,0.828,0.916,F,0.357,-11.09,Minor,0.0368,174.015,4-Apr,0.613,Electronic
62526.0,Blur,Girls and Boys,69.0,0.00971,0.693,259387.0,0.875,0.0,G,0.0601,-8.354,Minor,0.0315,120.04799999999999,4-Apr,0.901,Electronic
25044.0,Supergrass,Alright,72.0,0.000479,0.467,180880.0,0.958,0.1989999999999999,E,0.299,-4.808,Minor,0.0775,145.92,4-Apr,0.701,Electronic
89111.0,Shkoon,Letters,38.0,0.0701,0.715,459611.0,0.588,0.092,G,0.0956,-10.387,Major,0.0403,105.01899999999999,4-Apr,0.179,Electronic
60047.0,TNGHT,Top Floor,28.0,0.00796,0.51,113570.0,0.6409999999999999,0.0388,C#,0.158,-9.199,Major,0.1119999999999999,?,4-Apr,0.0364,Electronic
46990.0,Zeds Dead,Symphony,46.0,0.281,0.498,-1.0,0.7240000000000001,6.75e-06,A,0.157,-5.142,Minor,0.0892,145.908,4-Apr,0.384,Electronic
48109.0,El Mundo,Can You See What I See,49.0,0.0307,0.802,400000.0,0.7020000000000001,0.8909999999999999,A#,0.0936,-8.503,Minor,0.0804,108.006,4-Apr,0.186,Electronic
31290.0,Dion Timmer,Tell You Why - G-REX Remix,29.0,0.136,0.8029999999999999,159375.0,0.732,0.0151,A#,0.735,-3.379,Minor,0.348,128.009,4-Apr,0.187,Electronic
28027.0,DJ Shadow,Stem / Long Stem - Medley,38.0,0.931,0.507,467373.0,0.416,0.165,G#,0.11,-12.838,Minor,0.0341,106.179,4-Apr,0.0985,Electronic
80461.0,High Contrast,Save Somebody - SPY Vs. High Contrast Remix,48.0,0.00521,0.507,-1.0,0.902,0.0723,D#,0.6659999999999999,-3.464,Minor,0.0556,170.023,4-Apr,0.131,Electronic
55269.0,UZ,Lobby,29.0,0.102,0.679,188267.0,0.913,0.0031899999999999,C,0.3389999999999999,-6.0360000000000005,Major,0.1009999999999999,170.054,4-Apr,0.7290000000000001,Electronic
57975.0,The Bloody Beetroots,The Furious (feat. Penny Rimbaud),36.0,0.0216,0.5660000000000001,236133.0,0.809,0.906,A,0.283,-5.396,Minor,0.0599,124.954,4-Apr,0.271,Electronic
76674.0,Ganja White Night,Green Poison,26.0,0.00209,0.792,431788.0,0.497,0.0272,A,0.223,-7.465,Major,0.0818,69.98899999999999,4-Apr,0.254,Electronic
22438.0,Black Tiger Sex Machine,Numbers,33.0,0.000625,0.696,217983.0,0.905,0.0563,G,0.0882,-5.932,Major,0.092,128.071,4-Apr,0.341,Electronic
70613.0,Ten Walls,Requiem,42.0,0.0125,0.81,450500.0,0.71,0.8909999999999999,C#,0.0565,-11.372,Major,0.0576,120.006,4-Apr,0.8809999999999999,Electronic
27409.0,Daft Punk,Arena - Remixed by The Japanese Popstars,35.0,0.000135,0.522,367720.0,0.8109999999999999,0.862,A#,0.129,-6.24,Minor,0.0424,124.977,4-Apr,0.295,Electronic
76358.0,Justice,Love S.O.S,38.0,0.0362,0.185,303824.0,0.718,2.23e-06,A#,0.166,-5.791,Major,0.0468,113.13600000000001,4-Apr,0.0488,Electronic
27631.0,Télépopmusik,Breathe - 2square Remix,36.0,0.251,0.727,192500.0,0.66,0.000661,C#,0.108,-12.566,Major,0.0397,115.993,4-Apr,0.527,Electronic
35521.0,The Prodigy,Roadblox - Reso Remix,22.0,0.000749,0.541,271289.0,0.946,0.165,G,0.244,-3.812,Major,0.171,?,4-Apr,0.474,Electronic
27281.0,Shlump,Like a Drug,25.0,0.00674,0.652,276167.0,0.8059999999999999,0.7859999999999999,F#,0.0656,-6.394,Minor,0.0467,139.931,4-Apr,0.231,Electronic
68771.0,The Presets,No Fun - RÜFÜS Remix,44.0,0.00301,0.8009999999999999,-1.0,0.649,0.392,C,0.0626,-6.88,Minor,0.0559999999999999,125.009,4-Apr,0.6709999999999999,Electronic
71684.0,The Prodigy,Your Love,26.0,0.0128,0.669,362667.0,0.871,0.7340000000000001,B,0.0954,-4.642,Major,0.0362,136.903,4-Apr,0.515,Electronic
56138.0,GTA,Buscando - KANDY Remix,23.0,0.000122,0.708,160036.0,0.955,0.596,C,0.141,-4.018,Major,0.0358,134.985,4-Apr,0.492,Electronic
89390.0,Wax Tailor,Positively Inclined,46.0,0.465,0.797,219533.0,0.8109999999999999,9.3e-06,D,0.278,-6.303,Minor,0.0892,102.5,4-Apr,0.72,Electronic
31632.0,Hercules & Love Affair,Rejoice (feat. Rouge Mary),27.0,0.011,0.703,311823.0,0.569,0.026,G,0.123,-7.888,Major,0.0438,?,4-Apr,0.529,Electronic
53737.0,Atrey,Galaxy Express,41.0,0.0129,0.6579999999999999,-1.0,0.61,0.685,A,0.0877,-6.319,Major,0.0509,132.015,4-Apr,0.144,Electronic
84838.0,empty_field,Elizabeth My Dear - Remastered,42.0,0.8009999999999999,0.499,53120.0,0.13,0.196,B,0.241,-23.436,Minor,0.0408,107.791,4-Apr,0.536,Electronic
81933.0,Jordan Comolli,Encrypt,27.0,0.2289999999999999,0.514,-1.0,0.763,0.215,C#,0.0961,-4.12,Minor,0.165,?,4-Apr,0.156,Electronic
65880.0,ETC!ETC!,Swoop,28.0,0.0164,0.547,221519.0,0.8390000000000001,0.0276,G#,0.0905,-4.421,Major,0.0825,139.781,4-Apr,0.0433,Electronic
83900.0,Bro Safari,Zoned,30.0,0.123,0.56,180856.0,0.422,0.0,C,0.361,-11.285,Major,0.0534,170.075,4-Apr,0.147,Electronic
58756.0,DJ Krush,ロムロムの滝 - Instrumental,31.0,0.0753,0.6459999999999999,254419.0,0.6890000000000001,0.703,F#,0.0852,-5.561,Major,0.211,82.91,4-Apr,0.42,Electronic
30430.0,Slushii,Find,58.0,0.324,0.528,215040.0,0.531,0.00298,A,0.0895,-8.008,Minor,0.296,?,4-Apr,0.11,Electronic
66955.0,Bonobo,Ibrik,64.0,0.257,0.738,350055.0,0.512,0.879,F,0.0824,-12.924,Minor,0.0668,?,4-Apr,0.0867,Electronic
31014.0,Massive Attack,Come Near Me,32.0,0.466,0.7190000000000001,294783.0,0.353,0.2019999999999999,C,0.1119999999999999,-11.814,Major,0.0384,127.97399999999999,4-Apr,0.0895,Electronic
45018.0,Lucky Luke,Make Ü Mine,56.0,0.0581,0.8590000000000001,218389.0,0.6729999999999999,0.00989,F,0.556,-6.212000000000001,Major,0.253,125.03299999999999,4-Apr,0.23,Electronic
23908.0,Portishead,Plastic,32.0,0.7829999999999999,0.358,207573.0,0.5489999999999999,0.0286,D,0.0928,-8.012,Major,0.0766,148.118,4-Apr,0.0854,Electronic
62200.0,Bibio,With The Thought Of Us,33.0,0.0156,0.795,226480.0,0.623,5.23e-05,C#,0.0586,-7.119,Major,0.0752,105.54700000000001,4-Apr,0.752,Electronic
64922.0,Duskus,Know Why,34.0,0.305,0.613,-1.0,0.473,0.000596,C,0.115,-5.933,Major,0.0604,?,4-Apr,0.0693,Electronic
67632.0,Gramatik,Native Son Prequel,35.0,0.302,0.7340000000000001,253714.0,0.901,0.0,G#,0.185,-3.762,Major,0.1369999999999999,139.951,4-Apr,0.931,Electronic
70702.0,Dillon Francis,Love in the Middle of a Firefight,47.0,0.00465,0.486,199187.0,0.7390000000000001,0.0,D,0.0428,-2.714,Minor,0.0255,93.984,4-Apr,0.2739999999999999,Electronic
49002.0,RL Grime,Undo - Dabow Remix,31.0,0.479,0.708,190362.0,0.87,0.0518,F,0.111,-2.98,Minor,0.118,145.007,4-Apr,0.58,Electronic
43456.0,Unders,Collecting Stories,39.0,0.000722,0.67,480657.0,0.762,0.882,F#,0.147,-11.474,Major,0.0389,118.995,4-Apr,0.0391,Electronic
71492.0,Stooki Sound,Uppers - QUIX Remix,25.0,0.0638,0.575,-1.0,0.831,0.93,G#,0.556,-9.835,Major,0.45,129.982,4-Apr,0.288,Electronic
55939.0,empty_field,Cyan,40.0,0.0477,0.609,185254.0,0.8759999999999999,0.0522,C,0.377,-3.569,Minor,0.0745,128.001,4-Apr,0.222,Electronic
30072.0,Cocteau Twins,Fotzepolitic,42.0,1.6800000000000002e-05,0.263,210933.0,0.7190000000000001,0.3829999999999999,G,0.113,-7.239,Major,0.0422,66.667,4-Apr,0.141,Electronic
50720.0,Air,Alpha Beta Gaga,43.0,0.00226,0.477,279773.0,0.833,0.848,G,0.171,-8.271,Major,0.0315,169.968,4-Apr,0.555,Electronic
50014.0,Moby,Flying Foxes,22.0,0.000252,0.542,376400.0,0.5660000000000001,0.914,D,0.106,-10.390999999999998,Major,0.0315,94.99600000000001,4-Apr,0.136,Electronic
89702.0,Lookas,Eclipse,36.0,0.0377,0.515,193600.0,0.938,0.77,A,0.196,-3.823,Major,0.0481,150.059,4-Apr,0.357,Electronic
38555.0,Ulrich Schnauss,Malfsee,23.0,0.0457,0.612,490133.0,0.436,0.8590000000000001,A#,0.674,-11.014,Minor,0.0252,96.91,4-Apr,0.0365,Electronic
77772.0,Gramatik,Guitar Madness,36.0,0.0502,0.56,308387.0,0.626,0.00256,A#,0.0884,-7.074,Major,0.352,186.09799999999998,4-Apr,0.386,Electronic
72211.0,empty_field,Never Let You Go (feat. Sofia Reyes),67.0,0.192,0.67,162538.0,0.672,5.13e-05,C#,0.0926,-3.469,Major,0.0923,165.075,4-Apr,0.643,Electronic
58096.0,Lamb,Lusty,22.0,0.00305,0.797,249067.0,0.812,0.0496,E,0.1,-8.396,Major,0.0531,130.08,1-Apr,0.652,Electronic
25396.0,LCD Soundsystem,Never As Tired As When I'm Waking Up,47.0,0.408,0.647,-1.0,0.482,0.0222,D,0.1989999999999999,-6.631,Major,0.0262,?,4-Apr,0.359,Electronic
39917.0,The Crystal Method,Name Of The Game - Reprise,21.0,0.000204,0.5710000000000001,256960.0,0.877,0.537,C#,0.0663,-4.913,Major,0.0471,182.017,4-Apr,0.653,Electronic
40093.0,Daft Punk,Aerodynamic,59.0,0.3279999999999999,0.624,-1.0,0.911,0.861,G,0.0727,-7.482,Major,0.0524,122.902,4-Apr,0.135,Electronic
